자치구,자치동,사업장명,경도,위도,리뷰주소
동작구,노량진동,보드람치킨,126.94093856819761,37.51238993008903,https://place.map.kakao.com/16908717
동작구,사당동,미정국수0410 이수역점,126.9784703001451,37.48744782551547,https://place.map.kakao.com/1299056038
동작구,흑석동,명동족발,126.96014579355646,37.5070480954614,https://place.map.kakao.com/13298434
동작구,흑석동,성민양꼬치,126.96077955023246,37.507551376030165,https://place.map.kakao.com/19748751
동작구,사당동,긴자료코(사당점),126.9768157727603,37.47738740731861,https://place.map.kakao.com/858727543
동작구,대방동,나그랑호프,126.92679527627386,37.49946535584772,https://place.map.kakao.com/2141291642
동작구,사당동,포차&오뎅,126.97528583016675,37.4775728967654,https://place.map.kakao.com/1410948469
동작구,사당동,김밥나라,126.96700354287977,37.48492899745667,https://place.map.kakao.com/17304590
동작구,노량진동,BBQ치킨,126.93544515984084,37.51238346407022,https://place.map.kakao.com/18898150
동작구,흑석동,현주네김밥,126.9598250611851,37.5065122779013,https://place.map.kakao.com/982705599
동작구,흑석동,동부식당,126.95818577741422,37.50352351812749,https://place.map.kakao.com/16934949
동작구,노량진동,오징어나라,126.94172492088553,37.511208479655316,https://place.map.kakao.com/1175842390
동작구,흑석동,순대나라,126.95980252204858,37.506608541334494,https://place.map.kakao.com/18832290
동작구,사당동,헬로우치킨,126.96756343265024,37.48917725020039,https://place.map.kakao.com/16073223
동작구,노량진동,쇼신,126.94171172404675,37.51184628503751,https://place.map.kakao.com/18560499
동작구,신대방동,신대방대박찹쌀꽈배기,126.90572548104323,37.49004905148902,https://place.map.kakao.com/1778124949
동작구,사당동,바다회센타,126.97783129656216,37.48789336113858,https://place.map.kakao.com/16934063
동작구,노량진동,구노포차,126.94212870864581,37.51141460445346,https://place.map.kakao.com/25733375
동작구,사당동,장터,126.97109685700855,37.48292193579437,https://place.map.kakao.com/27220951
동작구,상도동,밀알분식,126.95355103140167,37.49518503617296,https://place.map.kakao.com/16071639
동작구,사당동,들 향기 팥칼국수,126.97050734443299,37.48391370746241,https://place.map.kakao.com/1835669446
동작구,노량진동,진미분식,126.94072421464439,37.51313149025815,https://place.map.kakao.com/671905384
동작구,노량진동,명성식당,126.93700160195868,37.51170236978801,https://place.map.kakao.com/16555434
동작구,상도동,치킨시대&피자시대,126.95351869959724,37.49503920768181,https://place.map.kakao.com/2037972387
동작구,사당동,오늘도 수고했어,126.9780909287858,37.47982387868204,https://place.map.kakao.com/1216156297
동작구,대방동,교촌치킨 신대방삼거리점,126.9242909144813,37.49936170116605,https://place.map.kakao.com/1734988749
동작구,노량진동,담소소사골순대 노량진점,126.94117409963421,37.51242061433409,https://place.map.kakao.com/1683720595
동작구,상도동,포마토,126.92806609832866,37.499310068729386,https://place.map.kakao.com/16083086
동작구,사당동,새마을식당,126.97746371769745,37.48715295783072,https://place.map.kakao.com/9090466
동작구,상도동,투다리,126.93338885160671,37.50293559354546,https://place.map.kakao.com/8563929
동작구,노량진동,더맛닭,126.93702401694593,37.51104209256458,https://place.map.kakao.com/2095484670
동작구,사당동,마포곱창,126.96633423321073,37.48587372598312,https://place.map.kakao.com/16768610
동작구,신대방동,왕바우실내포장마차,126.90515998468682,37.48856284880613,https://place.map.kakao.com/829325805
동작구,신대방동,강릉식당,126.91777381113347,37.49801543994449,https://place.map.kakao.com/1460370997
동작구,노량진동,짝태&노가리,126.9365443025244,37.511776961872606,https://place.map.kakao.com/15248633
동작구,상도동,수타일번지,126.93557022768798,37.50411405801877,https://place.map.kakao.com/1037265041
동작구,상도동,맨날술이야,126.93410880143612,37.504736219729736,https://place.map.kakao.com/15623197
동작구,상도동,기꾸참치,126.94804953116041,37.50467525300059,https://place.map.kakao.com/16421350
동작구,상도동,삼성식당,126.93123358867865,37.50092572204321,https://place.map.kakao.com/16444669
동작구,상도동,벌나비,126.9371178069646,37.50474549637032,https://place.map.kakao.com/16791726
동작구,사당동,진꿀식당,126.97549343554091,37.485206020233406,https://place.map.kakao.com/25548330
동작구,노량진동,현대옥 노량진점,126.94249362469964,37.511858609138436,https://place.map.kakao.com/17491519
동작구,사당동,바른치킨 이수역점,126.97746718601731,37.48695817197541,https://place.map.kakao.com/442532990
동작구,상도동,강남손칼국수,126.9358088806742,37.50509218758281,https://place.map.kakao.com/16087819
동작구,상도동,훌랄라숯불바베큐,126.93001993638951,37.50087650902678,https://place.map.kakao.com/16095011
동작구,대방동,처갓집순대국,126.92935918349987,37.51037934616074,https://place.map.kakao.com/16477263
동작구,상도동,소문난순대국,126.92836481071015,37.4994256490602,https://place.map.kakao.com/16094838
동작구,사당동,무안수산,126.97612480104718,37.47823158143794,https://place.map.kakao.com/16763313
동작구,사당동,타누키돈부리 이수역점,126.97815113152701,37.4869420108741,https://place.map.kakao.com/18411644
동작구,상도동,우리풍천장어,126.93198061570794,37.50215433641945,https://place.map.kakao.com/9352574
동작구,노량진동,주현닭한마리,126.94193103272113,37.51161310470897,https://place.map.kakao.com/16959363
동작구,신대방동,콩사랑,126.9097738191825,37.48794787918726,https://place.map.kakao.com/23751312
동작구,흑석동,땡초,126.9556988608498,37.50706336271133,https://place.map.kakao.com/14515083
동작구,상도동,돈낭군 찌개부인,126.92992920342854,37.50062530536085,https://place.map.kakao.com/2103983162
동작구,사당동,청와대소금구이,126.97098107161149,37.48355467206795,https://place.map.kakao.com/13271021
동작구,사당동,가마솥손두부,126.97730428566301,37.47779988760269,https://place.map.kakao.com/8106735
동작구,노량진동,맛파오통닭,126.93700328970814,37.50800839449204,https://place.map.kakao.com/803645423
동작구,상도동,지짐이,126.95449307280103,37.49466591035138,https://place.map.kakao.com/14855481
동작구,노량진동,허브치킨,126.93543060139822,37.51288247290343,https://place.map.kakao.com/2127665519
동작구,흑석동,청춘식당,126.95882365290642,37.50787977914353,https://place.map.kakao.com/738712185
동작구,사당동,아르테스 웨딩홀,126.97855428159582,37.48209231344571,https://place.map.kakao.com/22869439
동작구,사당동,요코쵸,126.97778615419824,37.48041367735173,https://place.map.kakao.com/2027738128
동작구,노량진동,대천분식,126.94224235633568,37.510928540376945,https://place.map.kakao.com/21332888
동작구,사당동,왕노가리호프,126.97795751645852,37.479102880105174,https://place.map.kakao.com/957509565
동작구,사당동,마포주먹고기,126.97243208511469,37.48347579298678,https://place.map.kakao.com/13134782
동작구,노량진동,노랑통닭 노량진점,126.9425654254611,37.51167048832392,https://place.map.kakao.com/1019203510
동작구,상도동,웨스트코스트,126.95405771529141,37.49476541724098,https://place.map.kakao.com/14499729
동작구,상도동,함지박,126.94969937530846,37.4982064448303,https://place.map.kakao.com/16092637
동작구,사당동,양지분식,126.9769032249054,37.478805721111044,https://place.map.kakao.com/19773298
동작구,신대방동,태영중국요리,126.90773235954106,37.48696739980756,https://place.map.kakao.com/16331113
동작구,신대방동,형제네,126.90732050008414,37.48745556398416,https://place.map.kakao.com/294744874
동작구,대방동,마왕족발 신길대방점,126.9190633553487,37.503565582376055,https://place.map.kakao.com/706100616
동작구,상도동,김밥천국,126.93364323197777,37.50307991923372,https://place.map.kakao.com/1109688591
동작구,사당동,아는포차,126.97811398002638,37.48001233437404,https://place.map.kakao.com/27313039
동작구,사당동,깡통,126.97772559704396,37.479880771981286,https://place.map.kakao.com/16826115
동작구,신대방동,황금오리,126.90566098372166,37.4904149875872,https://place.map.kakao.com/16448077
동작구,흑석동,한강생고기,126.96626541367085,37.50584999794908,https://place.map.kakao.com/16708436
동작구,노량진동,내가찜한닭,126.94070892299108,37.51297977876038,https://place.map.kakao.com/1443478055
동작구,노량진동,돈마니,126.93689268976581,37.51322833334078,https://place.map.kakao.com/383489070
동작구,상도동,토마토호프,126.94701003057673,37.50171154018694,https://place.map.kakao.com/16498538
동작구,노량진동,메가커피,126.94070892299108,37.51297977876038,https://place.map.kakao.com/897416044
동작구,신대방동,팔팔해물탕,126.91709963217407,37.497208670706925,https://place.map.kakao.com/77411194
동작구,상도동,오리미가,126.93128674999353,37.50235941018361,https://place.map.kakao.com/16332503
동작구,노량진동,한국밥,126.94108875771761,37.51289970533149,https://place.map.kakao.com/1841823926
동작구,흑석동,거구장,126.95786437916621,37.50804916304661,https://place.map.kakao.com/16904627
동작구,흑석동,원할머니보쌈,126.96184734914678,37.507644579102966,https://place.map.kakao.com/27517880
동작구,신대방동,명일칼국수,126.90871700898707,37.49226689543528,https://place.map.kakao.com/9759509
동작구,신대방동,대박김치찌개,126.922270683837,37.492351205838226,https://place.map.kakao.com/499443329
동작구,사당동,숯불닭바베큐,126.97810990205265,37.48776579970886,https://place.map.kakao.com/16930786
동작구,상도동,서울회관,126.93312874370335,37.501565183966925,https://place.map.kakao.com/16416811
동작구,상도동,황가네오리,126.934115104689,37.50495376550944,https://place.map.kakao.com/2000141324
동작구,사당동,유미식당,126.96499701814135,37.48650160552381,https://place.map.kakao.com/16501852
동작구,노량진동,후산식당,126.94242540131762,37.51176589557011,https://place.map.kakao.com/10960393
동작구,노량진동,맘스터치,126.940318133175,37.51254196915357,https://place.map.kakao.com/17702454
동작구,신대방동,샤인,126.90607148881747,37.48758517385633,https://place.map.kakao.com/69964895
동작구,사당동,다미,126.97790288819118,37.47708139494745,https://place.map.kakao.com/8303783
동작구,흑석동,진호프,126.95669412880254,37.50764691555861,https://place.map.kakao.com/1782399763
동작구,사당동,오거리광장,126.96910984014897,37.481642045835294,https://place.map.kakao.com/15198264
동작구,대방동,가야촌유황오리,126.91911969028881,37.49919534669416,https://place.map.kakao.com/15613293
동작구,노량진동,아르코,126.93905987722228,37.51310072899913,https://place.map.kakao.com/16712071
동작구,사당동,어사출또이수역점,126.97777263533479,37.48660067409767,https://place.map.kakao.com/2087429750
동작구,상도동,등마루식당,126.94488448843694,37.50230908035847,https://place.map.kakao.com/13297447
동작구,상도동,양심,126.95064891830013,37.49694253026255,https://place.map.kakao.com/16796749
동작구,흑석동,해달비,126.96102352571721,37.50768622384551,https://place.map.kakao.com/21360670
동작구,사당동,짱구슈퍼(사당점),126.9773952026656,37.47829882855405,https://place.map.kakao.com/748780954
동작구,상도동,비비큐,126.94895866770209,37.50033554427986,https://place.map.kakao.com/7985992
동작구,신대방동,우가촌,126.90897264947894,37.48755832130774,https://place.map.kakao.com/824175630
동작구,대방동,비어박스,126.92679527627386,37.49946535584772,https://place.map.kakao.com/26991563
동작구,흑석동,우슬재,126.96128392954363,37.507982043051065,https://place.map.kakao.com/27510008
동작구,대방동,마포숯불갈비,126.92562662571788,37.499317021268325,https://place.map.kakao.com/16039947
동작구,신대방동,환타지,126.92385457785413,37.499133139885004,https://place.map.kakao.com/20548766
동작구,노량진동,원조마포갈비,126.93445391127614,37.51264956566029,https://place.map.kakao.com/16591971
동작구,상도동,약수순대국감자탕,126.94060098006945,37.4988359932415,https://place.map.kakao.com/16331437
동작구,사당동,풍미원,126.97323746780623,37.48377298090378,https://place.map.kakao.com/13321631
동작구,노량진동,어굼터,126.94224235633568,37.510928540376945,https://place.map.kakao.com/16529110
동작구,신대방동,우동짜장,126.91873125612997,37.49784789180189,https://place.map.kakao.com/20604687
동작구,상도동,손칼국수,126.95495967107895,37.494977791798306,https://place.map.kakao.com/21332945
동작구,신대방동,한솥,126.92074169174904,37.49258896230096,https://place.map.kakao.com/18248664
동작구,신대방동,희락골,126.91373222911292,37.49656111840472,https://place.map.kakao.com/9637096
동작구,흑석동,스파이키2호점,126.95683398562363,37.50756785725027,https://place.map.kakao.com/1902520901
동작구,사당동,꿈꾸는 포장마차,126.97723516536271,37.4790156127543,https://place.map.kakao.com/24172061
동작구,사당동,스시로로,126.97721120311255,37.484085893423156,https://place.map.kakao.com/21656813
동작구,노량진동,황제떡볶이,126.93534286519558,37.512617192537036,https://place.map.kakao.com/16093217
동작구,노량진동,김밥천국,126.93727207539962,37.50742668397681,https://place.map.kakao.com/16083444
동작구,사당동,남성집,126.97904409514732,37.487962757387045,https://place.map.kakao.com/12519099
동작구,신대방동,등나무집,126.90499572408712,37.488216834522554,https://place.map.kakao.com/11891906
동작구,노량진동,교뽕,126.9363805751491,37.511778261182066,https://place.map.kakao.com/27272049
동작구,흑석동,진미순대,126.95980252204858,37.506608541334494,https://place.map.kakao.com/12439395
동작구,사당동,깻잎포차,126.9780909287858,37.47982387868204,https://place.map.kakao.com/13309364
동작구,노량진동,마루,126.93573536084028,37.51298204651484,https://place.map.kakao.com/16475378
동작구,신대방동,내사께,126.92458416114324,37.49905990015003,https://place.map.kakao.com/19031967
동작구,사당동,포차천국 이수역점,126.97777263533479,37.48660067409767,https://place.map.kakao.com/1410948469
동작구,흑석동,마포최대포숯불갈매기,126.96096280337366,37.50809985643777,https://place.map.kakao.com/16557153
동작구,상도동,신의주찹쌀순대,126.95415377481856,37.49493233458092,https://place.map.kakao.com/22764080
동작구,사당동,진미해장국,126.96568817424019,37.48641967043027,https://place.map.kakao.com/9432415
동작구,상도동,광명,126.93105896327266,37.501445945664365,https://place.map.kakao.com/16763746
동작구,노량진동,허수아비돈까스,126.94242540131762,37.51176589557011,https://place.map.kakao.com/1809341539
동작구,사당동,배터져아구해물섞어찜,126.97757923567089,37.477434323510046,https://place.map.kakao.com/16794856
동작구,사당동,자금성,126.9657829825421,37.484961747570715,https://place.map.kakao.com/16044543
동작구,사당동,계림(鷄林)닭한마리,126.97800811985218,37.48014650822918,https://place.map.kakao.com/15274021
동작구,상도동,또와분식,126.94161417406391,37.49927121117419,https://place.map.kakao.com/21546590
동작구,신대방동,삼호,126.92032989079608,37.49078221562536,https://place.map.kakao.com/9811495
동작구,사당동,돌쇠와석쇠,126.96582735539877,37.48568419494511,https://place.map.kakao.com/16535389
동작구,사당동,다올집,126.97778615419824,37.48041367735173,https://place.map.kakao.com/882609724
동작구,사당동,이수곱창,126.97801934820907,37.486844143291464,https://place.map.kakao.com/12817650
동작구,흑석동,구공탄불고기,126.9587655987146,37.50639375700515,https://place.map.kakao.com/1143583531
동작구,흑석동,홍콩반점0410중앙대점,126.9577957535732,37.50785476585211,https://place.map.kakao.com/17187849
동작구,흑석동,오후홍콩,126.95721508279459,37.50788802079979,https://place.map.kakao.com/587570196
동작구,사당동,이수찹쌀순대,126.97895703693177,37.48771233654335,https://place.map.kakao.com/16764264
동작구,신대방동,토크쇼,126.90578394526102,37.49024604387587,https://place.map.kakao.com/16732387
동작구,상도동,처음,126.93396386144431,37.50376935387494,https://place.map.kakao.com/1646909637
동작구,흑석동,고기스토리,126.95648441686816,37.50696004506564,https://place.map.kakao.com/874371364
동작구,노량진동,장성식당,126.93668447016205,37.50783192750064,https://place.map.kakao.com/16383898
동작구,대방동,남다른 감자탕 대방점,126.92136155232454,37.50004207162376,https://place.map.kakao.com/20459916
동작구,사당동,해뜨는집,126.97555079712873,37.477901508025575,https://place.map.kakao.com/16091677
동작구,사당동,달길포차,126.97808675780946,37.48195561929004,https://place.map.kakao.com/1527347098
동작구,사당동,신채정 샤브샤브,126.97809284637262,37.48789011272341,https://place.map.kakao.com/17181838
동작구,사당동,동래해물파전,126.97757566671693,37.47973455328277,https://place.map.kakao.com/21238554
동작구,상도동,전주식당,126.92921193567138,37.49953095833445,https://place.map.kakao.com/1522200347
동작구,노량진동,명가 찌개백반,126.93205458459842,37.51180249398128,https://place.map.kakao.com/16093160
동작구,대방동,맛짱갈비,126.92932383480851,37.511115760907124,https://place.map.kakao.com/1313544163
동작구,사당동,놀부한방족발,126.97775572906495,37.48853953410948,https://place.map.kakao.com/8254817
동작구,흑석동,사과나무,126.95683398562363,37.50756785725027,https://place.map.kakao.com/8545806
동작구,노량진동,무등산장,126.93552068918237,37.51261427884975,https://place.map.kakao.com/16471754
동작구,사당동,이수역점홍콩반점,126.97807607922842,37.48590896582923,https://place.map.kakao.com/13062342
동작구,흑석동,이디야 커피 중앙대점,126.95551888725952,37.50704970736485,https://place.map.kakao.com/13061997
동작구,사당동,새벽촌,126.97777020835504,37.47944895627479,https://place.map.kakao.com/16093616
동작구,사당동,뚱보집,126.97715013193981,37.478468724200916,https://place.map.kakao.com/841947419
동작구,상도동,온씨닭집,126.94112026176713,37.498040214370086,https://place.map.kakao.com/16094109
동작구,사당동,나드리분식,126.9744821833647,37.47781791928863,https://place.map.kakao.com/21422679
동작구,흑석동,명문본가왕족발과보쌈,126.95943966105762,37.50484752068796,https://place.map.kakao.com/19011889
동작구,사당동,아비꼬 이수점,126.97774904617913,37.487428595809305,https://place.map.kakao.com/13139102
동작구,상도동,맥반석조개구이,126.92953652182558,37.50033556661841,https://place.map.kakao.com/16528061
동작구,사당동,논고을,126.97554036938541,37.47740262542785,https://place.map.kakao.com/8245887
동작구,신대방동,김밥사랑,126.90550208663191,37.490210663728156,https://place.map.kakao.com/17274097
동작구,상도동,맛짱김밥분식 약수터점,126.94042521484451,37.49809427687459,https://place.map.kakao.com/594851600
동작구,대방동,뉴욕야시장,126.91828465380907,37.49921443534381,https://place.map.kakao.com/1257456801
동작구,사당동,또또즐비어앤소주,126.97829693163379,37.48605841762787,https://place.map.kakao.com/149572093
동작구,사당동,봉평메밀막국수,126.96871006833226,37.48056931666609,https://place.map.kakao.com/21355054
동작구,사당동,김채원24시감자탕,126.97771501654788,37.47844936993134,https://place.map.kakao.com/1641237674
동작구,흑석동,잠꾸러기,126.956971877081,37.5077334768899,https://place.map.kakao.com/1234026492
동작구,신대방동,국수나무,126.910771865441,37.494331402068354,https://place.map.kakao.com/20529709
동작구,신대방동,미스터 짱닭,126.90543727491462,37.49055913121874,https://place.map.kakao.com/27407545
동작구,흑석동,라이스&포테이토,126.9558573151671,37.507148731482744,https://place.map.kakao.com/21423557
동작구,상도동,엉터리생고기,126.94277582347517,37.504422674377224,https://place.map.kakao.com/13127077
동작구,상도동,비비큐치킨상도점,126.94058044232719,37.49761771548289,https://place.map.kakao.com/7985992
동작구,신대방동,흥부네,126.90537230103399,37.49025680285849,https://place.map.kakao.com/13300673
동작구,상도동,용마골,126.93365514862934,37.505420776380454,https://place.map.kakao.com/10622969
동작구,사당동,곽반장,126.97826151494495,37.48552097800042,https://place.map.kakao.com/22837892
동작구,노량진동,스카이피자,126.93414809425336,37.5096047858394,https://place.map.kakao.com/16445631
동작구,신대방동,남도향,126.91803722335061,37.49747153986333,https://place.map.kakao.com/1660624628
동작구,상도동,성대낙지,126.92600944531013,37.49878111479411,https://place.map.kakao.com/16087355
동작구,사당동,요란한부엌,126.97773764506394,37.479237566858465,https://place.map.kakao.com/1167849396
동작구,사당동,바다횟집,126.97114023277146,37.48374386143249,https://place.map.kakao.com/12067725
동작구,신대방동,서일순대국,126.91827830389063,37.497967833881674,https://place.map.kakao.com/27454501
동작구,노량진동,버드,126.9414021252655,37.51119748577719,https://place.map.kakao.com/16384009
동작구,상도동,샤로스톤(숭실대점),126.95244228119192,37.49514585473793,https://place.map.kakao.com/401147725
동작구,사당동,아서원,126.97884735076805,37.49071421009929,https://place.map.kakao.com/8416297
동작구,흑석동,엉터리 맥주집,126.95823646764846,37.50834310470426,https://place.map.kakao.com/23258393
동작구,사당동,강원도 감자옹심이,126.97808675780946,37.48195561929004,https://place.map.kakao.com/24578857
동작구,사당동,이고집 쭈꾸미,126.97741132221516,37.487417258665566,https://place.map.kakao.com/26869856
동작구,흑석동,더 큐어링,126.9608340849843,37.50792197730472,https://place.map.kakao.com/837501345
동작구,사당동,민경호프,126.97859802095377,37.48844863339011,https://place.map.kakao.com/16384534
동작구,노량진동,이모네,126.93534286519558,37.512617192537036,https://place.map.kakao.com/12058202
동작구,신대방동,소반,126.9219073350228,37.491249459751515,https://place.map.kakao.com/903117999
동작구,사당동,사당양꼬치,126.97788920581664,37.477499658415354,https://place.map.kakao.com/27221093
동작구,상도동,김밥천국,126.94844038399005,37.504678006761786,https://place.map.kakao.com/1109688591
동작구,상도동,황우와꿀꿀이,126.93446183253357,37.501009971646354,https://place.map.kakao.com/10034996
동작구,신대방동,아비꼬 보라매점,126.92121483161709,37.49133156505428,https://place.map.kakao.com/195400921
동작구,상도동,요거프레소 장승배기역점,126.93544611208827,37.50473406581471,https://place.map.kakao.com/26475260
동작구,노량진동,신의주찹쌀순대,126.94231706152443,37.51289424133011,https://place.map.kakao.com/18480099
동작구,노량진동,남도미가,126.93528544555087,37.513037250652374,https://place.map.kakao.com/27489462
동작구,노량진동,밀숲노량진역점,126.94197771261119,37.51133767787834,https://place.map.kakao.com/27470107
동작구,사당동,콘서트,126.97764888451101,37.47944898092817,https://place.map.kakao.com/23255835
동작구,신대방동,등촌샤브칼국수,126.92121483161709,37.49133156505428,https://place.map.kakao.com/10373174
동작구,노량진동,쌍둥이네,126.9356500912907,37.50828548904121,https://place.map.kakao.com/16907050
동작구,노량진동,고려왕족발,126.94202008228862,37.51149467259845,https://place.map.kakao.com/12305943
동작구,사당동,머치모아,126.96979088906289,37.483636979400515,https://place.map.kakao.com/19392272
동작구,신대방동,통삼겹구이5900,126.92480527288822,37.49770368855261,https://place.map.kakao.com/21300160
동작구,상도동,상도참숯갈비,126.93188542512692,37.50203986283062,https://place.map.kakao.com/13300511
동작구,노량진동,와가마마,126.94221605202247,37.51146081480947,https://place.map.kakao.com/16706107
동작구,상도동,서호식당,126.9371178069646,37.50474549637032,https://place.map.kakao.com/16296963
동작구,대방동,쉼터,126.92182175746925,37.50729467519184,https://place.map.kakao.com/18766201
동작구,사당동,맛고을식당,126.97584483344137,37.4884453714463,https://place.map.kakao.com/15895996
동작구,상도동,두부마을,126.93918047161357,37.50504298008596,https://place.map.kakao.com/7963161
동작구,상도동,신짱스시,126.93731531688378,37.50466306678521,https://place.map.kakao.com/26831056
동작구,흑석동,충북순대,126.9609541252774,37.50786112651099,https://place.map.kakao.com/752520562
동작구,대방동,소본가,126.92933871547213,37.51087151538678,https://place.map.kakao.com/13104642
동작구,사당동,백제갈비,126.97076000493048,37.48371670667691,https://place.map.kakao.com/7892325
동작구,사당동,중국성,126.96348003979081,37.487790369171236,https://place.map.kakao.com/9428629
동작구,사당동,대관령 황태와 코다리마을,126.97854817211757,37.489116527843436,https://place.map.kakao.com/12064975
동작구,사당동,곱창나라,126.97836065908417,37.48567094085133,https://place.map.kakao.com/928908713
동작구,노량진동,버거킹 노량진점,126.94195683604374,37.51409504522009,https://place.map.kakao.com/8312892
동작구,상도동,상도실내포장마차,126.94557399632585,37.501826075175856,https://place.map.kakao.com/16853817
동작구,사당동,오늘와인한잔,126.97774570977401,37.486260592250744,https://place.map.kakao.com/2058900737
동작구,노량진동,빽다방노량진학원점,126.94154287661915,37.51184932835598,https://place.map.kakao.com/27393034
동작구,대방동,동화장,126.92472874235244,37.499267395313574,https://place.map.kakao.com/7844686
동작구,상도동,엉터리생고기,126.94945884633675,37.49847555428829,https://place.map.kakao.com/13127077
동작구,흑석동,은행골,126.95815566037986,37.50823886784062,https://place.map.kakao.com/1840298161
동작구,노량진동,음악과맥주,126.94101293935772,37.51212614487956,https://place.map.kakao.com/23490959
동작구,사당동,명륜진사갈비 사당점,126.97437891219751,37.484355385116196,https://place.map.kakao.com/581057483
동작구,노량진동,수산회관,126.93394733059556,37.51462029079033,https://place.map.kakao.com/7962874
동작구,상도동,레미제라블,126.93597223495247,37.50444088615776,https://place.map.kakao.com/16071410
동작구,상도동,돈푸대,126.93389238522401,37.50329802020531,https://place.map.kakao.com/16269990
동작구,사당동,미소네,126.9772999252816,37.47933075532504,https://place.map.kakao.com/21238379
동작구,상도동,골목식당,126.92783930120201,37.49929365352225,https://place.map.kakao.com/1671972109
동작구,상도동,고향팥칼국수,126.93118054839984,37.502078309693225,https://place.map.kakao.com/16825368
동작구,대방동,또래오래동작대방,126.92182175746925,37.50729467519184,https://place.map.kakao.com/919818074
동작구,신대방동,진1926 보라매,126.92214677140848,37.491898329797884,https://place.map.kakao.com/1086471418
동작구,사당동,추억의통치킨,126.9780909287858,37.47982387868204,https://place.map.kakao.com/1589306161
동작구,사당동,갈채,126.97017114810602,37.48344985103279,https://place.map.kakao.com/16993667
동작구,흑석동,Bloom (블룸),126.95749355818498,37.50765997886981,https://place.map.kakao.com/9610309
동작구,흑석동,호남숯불갈비,126.95980219127215,37.506147621450985,https://place.map.kakao.com/25625022
동작구,사당동,스시와,126.9777517866559,37.48594769995645,https://place.map.kakao.com/741991974
동작구,신대방동,양꼬치 포차,126.90887437459287,37.48747088396783,https://place.map.kakao.com/23925456
동작구,상도동,이가초밥,126.92600944531013,37.49878111479411,https://place.map.kakao.com/1998663882
동작구,노량진동,영흥생고기식당,126.94142066174751,37.51110118463914,https://place.map.kakao.com/16045500
동작구,사당동,자매빈대떡,126.97826286275418,37.48791039657393,https://place.map.kakao.com/16737411
동작구,노량진동,삼삼가마솥돈까스,126.94161593383095,37.51151459411857,https://place.map.kakao.com/1718067783
동작구,사당동,쌈반,126.96947966413734,37.48463367093651,https://place.map.kakao.com/364836938
동작구,상도동,탈렌트,126.93396386144431,37.50376935387494,https://place.map.kakao.com/8102597
동작구,상도동,국수나라,126.93672554498195,37.504468246931495,https://place.map.kakao.com/1753746543
동작구,사당동,금강산 감자탕,126.97858333434554,37.48778395782759,https://place.map.kakao.com/16883928
동작구,노량진동,성림식당,126.9374344415199,37.50810238943479,https://place.map.kakao.com/1227006719
동작구,대방동,희래등,126.92872101992228,37.511993674769755,https://place.map.kakao.com/8173274
동작구,상도동,명륜진사갈비상도점,126.93133947854709,37.50164687060373,https://place.map.kakao.com/1658740924
동작구,신대방동,뉴탈렌트,126.90445040303578,37.48810576624852,https://place.map.kakao.com/16415483
동작구,상도동,파라다이스,126.95570455108177,37.494711966665534,https://place.map.kakao.com/21423740
동작구,노량진동,인디안,126.93949938098882,37.513411299036015,https://place.map.kakao.com/21423253
동작구,신대방동,가성비,126.91018007191833,37.487879066882435,https://place.map.kakao.com/697671545
동작구,사당동,곱분이곱창,126.97757203114459,37.48545343227327,https://place.map.kakao.com/1816710490
동작구,신대방동,서일식당,126.91803722335061,37.49747153986333,https://place.map.kakao.com/27454501
동작구,흑석동,원조꼬끼오숯불통닭,126.95877541718171,37.50643542235201,https://place.map.kakao.com/16045503
동작구,상도동,망향비빔국수 동작점,126.94817665935514,37.49965846096977,https://place.map.kakao.com/2096198937
동작구,신대방동,포메인보라매점,126.92047761812029,37.4914350585341,https://place.map.kakao.com/12503554
동작구,상도동,용구비어,126.95382803511745,37.49514323955807,https://place.map.kakao.com/19699778
동작구,상도동,피자헛,126.94548084664463,37.50193380366252,https://place.map.kakao.com/24431550
동작구,대방동,빈,126.92255441211776,37.49901805134325,https://place.map.kakao.com/27087870
동작구,사당동,야간 얼큰 우동,126.97807698129765,37.477177176564595,https://place.map.kakao.com/27309318
동작구,상도동,예가 숯불갈비,126.93589012480632,37.50416447883061,https://place.map.kakao.com/23487582
동작구,상도동,인생곱창,126.92705418669475,37.49922946940943,https://place.map.kakao.com/1714510710
동작구,사당동,페리카나,126.96468069800555,37.486818656847106,https://place.map.kakao.com/17358314
동작구,사당동,옥동,126.97233760018275,37.48302692259884,https://place.map.kakao.com/16791866
동작구,흑석동,해랑초밥,126.95864312015792,37.508514239802906,https://place.map.kakao.com/16043587
동작구,노량진동,미소야(노량진점),126.94108875771761,37.51289970533149,https://place.map.kakao.com/7882640
동작구,상도동,수제한식당,126.9389353695326,37.50039224723842,https://place.map.kakao.com/202261326
동작구,노량진동,소림마라 동작점,126.94225761131656,37.51164824476137,https://place.map.kakao.com/1237298472
동작구,사당동,전주보리밥,126.97050734443299,37.48391370746241,https://place.map.kakao.com/21423615
동작구,신대방동,원할머니보쌈보라매점,126.92121483161709,37.49133156505428,https://place.map.kakao.com/20889795
동작구,신대방동,포마토김밥,126.92547247295138,37.49870019080425,https://place.map.kakao.com/16083086
동작구,노량진동,흥부네숯불갈비,126.93706350504998,37.5100911335242,https://place.map.kakao.com/21238474
